"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"358_377_20260727_161612","358","OK","2026-07-27T16:16:13","Корпус 2.3/POZD_WEB_K2-3_s8_et3_7.ai","200","true","true","1","1200","1200","600","600","true","694","0","1411","1411","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\358_POZD_WEB_K2-3_s8_et3_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","359","OK","2026-07-27T16:16:15","Корпус 2.3/POZD_WEB_K2-3_s8_et3_8.ai","200","true","true","1","1200","1200","600","600","true","743","0","1510","1510","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\359_POZD_WEB_K2-3_s8_et3_8_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","360","OK","2026-07-27T16:16:17","Корпус 2.3/POZD_WEB_K2-3_s8_et3_9.ai","150","true","true","1","1200","1200","600","600","true","1478","0","2993","2993","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\360_POZD_WEB_K2-3_s8_et3_9_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","361","OK","2026-07-27T16:16:21","Корпус 2.3/POZD_WEB_K2-3_s8_et4_1.ai","170","true","true","1","1200","1200","600","600","true","1278","0","2596","2596","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\361_POZD_WEB_K2-3_s8_et4_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","362","OK","2026-07-27T16:16:24","Корпус 2.3/POZD_WEB_K2-3_s8_et4_10.ai","170","true","true","1","1200","1200","600","600","true","1268","0","2571","2571","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_10.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_10.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\362_POZD_WEB_K2-3_s8_et4_10_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","363","OK","2026-07-27T16:16:27","Корпус 2.3/POZD_WEB_K2-3_s8_et4_3.ai","150","true","true","1","1200","1200","600","600","true","1619","0","3270","3270","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\363_POZD_WEB_K2-3_s8_et4_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","364","OK","2026-07-27T16:16:31","Корпус 2.3/POZD_WEB_K2-3_s8_et4_4.ai","150","true","true","1","1200","1200","600","600","true","1596","0","3224","3224","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\364_POZD_WEB_K2-3_s8_et4_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","365","OK","2026-07-27T16:16:35","Корпус 2.3/POZD_WEB_K2-3_s8_et4_5.ai","200","true","true","1","1200","1200","600","600","true","898","0","1817","1817","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\365_POZD_WEB_K2-3_s8_et4_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","366","OK","2026-07-27T16:16:38","Корпус 2.3/POZD_WEB_K2-3_s8_et4_7.ai","200","true","true","1","1200","1200","600","600","true","691","0","1411","1411","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\366_POZD_WEB_K2-3_s8_et4_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"358_377_20260727_161612","367","OK","2026-07-27T16:16:40","Корпус 2.3/POZD_WEB_K2-3_s8_et4_8.ai","200","true","true","1","1200","1200","600","600","true","742","0","1508","1508","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\367_POZD_WEB_K2-3_s8_et4_8_verify_attempt1.json","Независимая read-only проверка AI пройдена."
