"batch_id","index","status","source_relpath","applied_scale_percent","illustrator_status","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","pdf_compatible","png_width","png_height","png_has_alpha","png_transparent_pixels","png_nontransparent_pixels","png_corners_transparent","png_no_opaque_white_rectangle","source_hash_match","output_ai_hash_match","output_png_hash_match","output_ai","output_png","process_audit","verify_audit","comment"
"257_276_20260727_151555","267","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et6_2.ai","200","OK","true","1","1200","1200","600","600","true","888","0","1790","1790","11","11","true","true","true","true","true","True","1200","1200","True","798207","641793","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\267_POZD_WEB_K2-3_s12_et6_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\267_POZD_WEB_K2-3_s12_et6_2_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","268","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et6_3.ai","200","OK","true","1","1200","1200","600","600","true","808","0","1626","1626","10","10","true","true","true","true","true","True","1200","1200","True","819732","620268","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et6_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\268_POZD_WEB_K2-3_s12_et6_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\268_POZD_WEB_K2-3_s12_et6_3_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","269","OK","Корпус 2.3/POZD_WEB_K2-3_s12_et6_4.ai","110","OK","true","1","1200","1200","600","600","true","2075","0","4198","4198","11","11","true","true","true","true","true","True","1200","1200","True","930551","509449","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\269_POZD_WEB_K2-3_s12_et6_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\269_POZD_WEB_K2-3_s12_et6_4_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","270","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1,3,5_9.ai","170","OK","true","1","1200","1200","600","600","true","1862","0","3779","3779","14","14","true","true","true","true","true","True","1200","1200","True","793939","646061","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et1,3,5_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et1,3,5_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\270_POZD_WEB_K2-3_s13_et1,3,5_9_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\270_POZD_WEB_K2-3_s13_et1,3,5_9_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","271","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1,5_8.ai","200","OK","true","1","1200","1200","600","600","true","811","0","1637","1637","10","10","true","true","true","true","true","True","1200","1200","True","847725","592275","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et1,5_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et1,5_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\271_POZD_WEB_K2-3_s13_et1,5_8_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\271_POZD_WEB_K2-3_s13_et1,5_8_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","272","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1,6_6.ai","150","OK","true","1","1200","1200","600","600","true","1519","0","3084","3084","10","10","true","true","true","true","true","True","1200","1200","True","833218","606782","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1,6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1,6_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\272_POZD_WEB_K2-3_s13_et1,6_6_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\272_POZD_WEB_K2-3_s13_et1,6_6_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","273","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_2.ai","170","OK","true","1","1200","1200","600","600","true","1617","0","3275","3275","14","14","true","true","true","true","true","True","1200","1200","True","829907","610093","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et1_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et1_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\273_POZD_WEB_K2-3_s13_et1_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\273_POZD_WEB_K2-3_s13_et1_2_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","274","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_3.ai","150","OK","true","1","1200","1200","600","600","true","1387","0","2801","2801","10","10","true","true","true","true","true","True","1200","1200","True","871571","568429","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\274_POZD_WEB_K2-3_s13_et1_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\274_POZD_WEB_K2-3_s13_et1_3_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","275","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_5.ai","200","OK","true","1","1200","1200","600","600","true","841","0","1699","1699","10","10","true","true","true","true","true","True","1200","1200","True","850569","589431","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et1_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s13_et1_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\275_POZD_WEB_K2-3_s13_et1_5_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\275_POZD_WEB_K2-3_s13_et1_5_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"257_276_20260727_151555","276","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_6.ai","150","OK","true","1","1200","1200","600","600","true","1512","0","3066","3066","10","10","true","true","true","true","true","True","1200","1200","True","833903","606097","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et1_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\276_POZD_WEB_K2-3_s13_et1_6_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\276_POZD_WEB_K2-3_s13_et1_6_verify_attempt1.json","Независимая проверка AI/PNG/SHA-256 пройдена."
